FID,Id,class,site_code,class_ID
3258,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3259,0,NON VEGETATED,EXCELSIOR,7
3260,0,NON VEGETATED,EXCELSIOR,7
3261,0,NON VEGETATED,EXCELSIOR,7
3262,0,NON VEGETATED,EXCELSIOR,7
3263,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3264,0,LICHENS,EXCELSIOR,6
3265,0,NON VEGETATED,EXCELSIOR,7
3266,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3267,0,LICHENS,EXCELSIOR,6
3268,0,NON VEGETATED,EXCELSIOR,7
3269,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3270,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3271,0,LICHENS,EXCELSIOR,6
3272,0,LICHENS,EXCELSIOR,6
3273,0,LICHENS,EXCELSIOR,6
3274,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3275,0,NON VEGETATED,EXCELSIOR,7
3276,0,EVERGREEN SHRUBS,EXCELSIOR,3
3277,0,EVERGREEN SHRUBS,EXCELSIOR,3
3278,0,EVERGREEN SHRUBS,EXCELSIOR,3
3279,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3280,0,NON VEGETATED,EXCELSIOR,7
3281,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3282,0,EVERGREEN SHRUBS,EXCELSIOR,3
3283,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3284,0,EVERGREEN SHRUBS,EXCELSIOR,3
3285,0,LICHENS,EXCELSIOR,6
3286,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3287,0,NON VEGETATED,EXCELSIOR,7
3288,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3289,0,NON VEGETATED,EXCELSIOR,7
3290,0,NON VEGETATED,EXCELSIOR,7
3291,0,LICHENS,EXCELSIOR,6
3292,0,LICHENS,EXCELSIOR,6
3293,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3294,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3295,0,EVERGREEN SHRUBS,EXCELSIOR,3
3296,0,EVERGREEN SHRUBS,EXCELSIOR,3
3297,0,EVERGREEN SHRUBS,EXCELSIOR,3
3298,0,NON VEGETATED,EXCELSIOR,7
3299,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3300,0,BRYOPHYTES,EXCELSIOR,1
3301,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3302,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3303,0,NON VEGETATED,EXCELSIOR,7
3304,0,LICHENS,EXCELSIOR,6
3305,0,NON VEGETATED,EXCELSIOR,7
3306,0,LICHENS,EXCELSIOR,6
3307,0,BRYOPHYTES,EXCELSIOR,1
3308,0,EVERGREEN SHRUBS,EXCELSIOR,3
3309,0,NON VEGETATED,EXCELSIOR,7
3310,0,GRAMINOIDS,EXCELSIOR,5
3311,0,BRYOPHYTES,EXCELSIOR,1
3312,0,EVERGREEN SHRUBS,EXCELSIOR,3
3313,0,GRAMINOIDS,EXCELSIOR,5
3314,0,NON VEGETATED,EXCELSIOR,7
3315,0,LICHENS,EXCELSIOR,6
3316,0,EVERGREEN SHRUBS,EXCELSIOR,3
3317,0,GRAMINOIDS,EXCELSIOR,5
3318,0,GRAMINOIDS,EXCELSIOR,5
3319,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3320,0,BRYOPHYTES,EXCELSIOR,1
3321,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3322,0,GRAMINOIDS,EXCELSIOR,5
3323,0,NON VEGETATED,EXCELSIOR,7
3324,0,EVERGREEN SHRUBS,EXCELSIOR,3
3325,0,EVERGREEN SHRUBS,EXCELSIOR,3
3326,0,NON VEGETATED,EXCELSIOR,7
3327,0,EVERGREEN SHRUBS,EXCELSIOR,3
3328,0,BRYOPHYTES,EXCELSIOR,1
3329,0,EVERGREEN SHRUBS,EXCELSIOR,3
3330,0,NON VEGETATED,EXCELSIOR,7
3331,0,NON VEGETATED,EXCELSIOR,7
3332,0,LICHENS,EXCELSIOR,6
3333,0,LICHENS,EXCELSIOR,6
3334,0,BRYOPHYTES,EXCELSIOR,1
3335,0,BRYOPHYTES,EXCELSIOR,1
3336,0,BRYOPHYTES,EXCELSIOR,1
3337,0,NON VEGETATED,EXCELSIOR,7
3338,0,BRYOPHYTES,EXCELSIOR,1
3339,0,LICHENS,EXCELSIOR,6
3340,0,NON VEGETATED,EXCELSIOR,7
3341,0,BRYOPHYTES,EXCELSIOR,1
3342,0,BRYOPHYTES,EXCELSIOR,1
3343,0,LICHENS,EXCELSIOR,6
3344,0,EVERGREEN SHRUBS,EXCELSIOR,3
3345,0,NON VEGETATED,EXCELSIOR,7
3346,0,LICHENS,EXCELSIOR,6
3347,0,LICHENS,EXCELSIOR,6
3348,0,EVERGREEN SHRUBS,EXCELSIOR,3
3349,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3350,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3351,0,LICHENS,EXCELSIOR,6
3352,0,NON VEGETATED,EXCELSIOR,7
3353,0,EVERGREEN SHRUBS,EXCELSIOR,3
3354,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3355,0,EVERGREEN SHRUBS,EXCELSIOR,3
3356,0,LICHENS,EXCELSIOR,6
3357,0,NON VEGETATED,EXCELSIOR,7
3358,0,LICHENS,EXCELSIOR,6
3359,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3360,0,GRAMINOIDS,EXCELSIOR,5
3361,0,EVERGREEN SHRUBS,EXCELSIOR,3
3362,0,LICHENS,EXCELSIOR,6
3363,0,NON VEGETATED,EXCELSIOR,7
3364,0,LICHENS,EXCELSIOR,6
3365,0,NON VEGETATED,EXCELSIOR,7
3366,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3367,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3368,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3369,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3370,0,LICHENS,EXCELSIOR,6
3371,0,EVERGREEN SHRUBS,EXCELSIOR,3
3372,0,LICHENS,EXCELSIOR,6
3373,0,EVERGREEN SHRUBS,EXCELSIOR,3
3374,0,EVERGREEN SHRUBS,EXCELSIOR,3
3375,0,NON VEGETATED,EXCELSIOR,7
3376,0,GRAMINOIDS,EXCELSIOR,5
3377,0,BRYOPHYTES,EXCELSIOR,1
3378,0,NON VEGETATED,EXCELSIOR,7
3379,0,LICHENS,EXCELSIOR,6
3380,0,EVERGREEN SHRUBS,EXCELSIOR,3
3381,0,EVERGREEN SHRUBS,EXCELSIOR,3
3382,0,BRYOPHYTES,EXCELSIOR,1
3383,0,EVERGREEN SHRUBS,EXCELSIOR,3
3384,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3385,0,EVERGREEN SHRUBS,EXCELSIOR,3
3386,0,LICHENS,EXCELSIOR,6
3387,0,EVERGREEN SHRUBS,EXCELSIOR,3
3388,0,EVERGREEN SHRUBS,EXCELSIOR,3
3389,0,BRYOPHYTES,EXCELSIOR,1
3390,0,EVERGREEN SHRUBS,EXCELSIOR,3
3391,0,EVERGREEN SHRUBS,EXCELSIOR,3
3392,0,LICHENS,EXCELSIOR,6
3393,0,BRYOPHYTES,EXCELSIOR,1
3394,0,EVERGREEN SHRUBS,EXCELSIOR,3
3395,0,EVERGREEN SHRUBS,EXCELSIOR,3
3396,0,LICHENS,EXCELSIOR,6
3397,0,EVERGREEN SHRUBS,EXCELSIOR,3
3398,0,DECIDUOUS SHRUBS,EXCELSIOR,2
3399,0,BRYOPHYTES,EXCELSIOR,1
3400,0,NON VEGETATED,FIRTH,7
3401,0,NON VEGETATED,FIRTH,7
3402,0,DECIDUOUS SHRUBS,FIRTH,2
3403,0,FORBS,FIRTH,4
3404,0,GRAMINOIDS,FIRTH,5
3405,0,DECIDUOUS SHRUBS,FIRTH,2
3406,0,FORBS,FIRTH,4
3407,0,GRAMINOIDS,FIRTH,5
3408,0,DECIDUOUS SHRUBS,FIRTH,2
3409,0,EVERGREEN SHRUBS,FIRTH,3
3410,0,NON VEGETATED,FIRTH,7
3411,0,DECIDUOUS SHRUBS,FIRTH,2
3412,0,GRAMINOIDS,FIRTH,5
3413,0,NON VEGETATED,FIRTH,7
3414,0,GRAMINOIDS,FIRTH,5
3415,0,DECIDUOUS SHRUBS,FIRTH,2
3416,0,NON VEGETATED,FIRTH,7
3417,0,GRAMINOIDS,FIRTH,5
3418,0,NON VEGETATED,FIRTH,7
3419,0,NON VEGETATED,FIRTH,7
3420,0,FORBS,FIRTH,4
3421,0,NON VEGETATED,FIRTH,7
3422,0,DECIDUOUS SHRUBS,FIRTH,2
3423,0,TREES,FIRTH,9
3424,0,DECIDUOUS SHRUBS,FIRTH,2
3425,0,GRAMINOIDS,FIRTH,5
3426,0,NON VEGETATED,FIRTH,7
3427,0,NON VEGETATED,FIRTH,7
3428,0,GRAMINOIDS,FIRTH,5
3429,0,GRAMINOIDS,FIRTH,5
3430,0,GRAMINOIDS,FIRTH,5
3431,0,DECIDUOUS SHRUBS,FIRTH,2
3432,0,DECIDUOUS SHRUBS,FIRTH,2
3433,0,GRAMINOIDS,FIRTH,5
3434,0,TREES,FIRTH,9
3435,0,NON VEGETATED,FIRTH,7
3436,0,NON VEGETATED,FIRTH,7
3437,0,DECIDUOUS SHRUBS,FIRTH,2
3438,0,DECIDUOUS SHRUBS,FIRTH,2
3439,0,DECIDUOUS SHRUBS,FIRTH,2
3440,0,FORBS,FIRTH,4
3441,0,FORBS,FIRTH,4
3442,0,GRAMINOIDS,FIRTH,5
3443,0,EVERGREEN SHRUBS,FIRTH,3
3444,0,GRAMINOIDS,FIRTH,5
3445,0,DECIDUOUS SHRUBS,FIRTH,2
3446,0,FORBS,FIRTH,4
3447,0,FORBS,FIRTH,4
3448,0,DECIDUOUS SHRUBS,FIRTH,2
3449,0,DECIDUOUS SHRUBS,FIRTH,2
3450,0,EVERGREEN SHRUBS,FIRTH,3
3451,0,DECIDUOUS SHRUBS,FIRTH,2
3452,0,NON VEGETATED,FIRTH,7
3453,0,NON VEGETATED,FIRTH,7
3454,0,GRAMINOIDS,FIRTH,5
3455,0,GRAMINOIDS,FIRTH,5
3456,0,NON VEGETATED,FIRTH,7
3457,0,NON VEGETATED,FIRTH,7
3458,0,DECIDUOUS SHRUBS,FIRTH,2
3459,0,GRAMINOIDS,FIRTH,5
3460,0,EVERGREEN SHRUBS,FIRTH,3
3461,0,EVERGREEN SHRUBS,FIRTH,3
3462,0,DECIDUOUS SHRUBS,FIRTH,2
3463,0,DECIDUOUS SHRUBS,FIRTH,2
3464,0,EVERGREEN SHRUBS,FIRTH,3
3465,0,EVERGREEN SHRUBS,FIRTH,3
3466,0,GRAMINOIDS,FIRTH,5
3467,0,DECIDUOUS SHRUBS,FIRTH,2
3468,0,DECIDUOUS SHRUBS,FIRTH,2
3469,0,DECIDUOUS SHRUBS,FIRTH,2
3470,0,NON VEGETATED,FIRTH,7
3471,0,NON VEGETATED,FIRTH,7
3472,0,EVERGREEN SHRUBS,FIRTH,3
3473,0,EVERGREEN SHRUBS,FIRTH,3
3474,0,DECIDUOUS SHRUBS,FIRTH,2
3475,0,NON VEGETATED,FIRTH,7
3476,0,GRAMINOIDS,FIRTH,5
3477,0,DECIDUOUS SHRUBS,FIRTH,2
3478,0,DECIDUOUS SHRUBS,FIRTH,2
3479,0,NON VEGETATED,FIRTH,7
3480,0,EVERGREEN SHRUBS,FIRTH,3
3481,0,DECIDUOUS SHRUBS,FIRTH,2
3482,0,DECIDUOUS SHRUBS,FIRTH,2
3483,0,DECIDUOUS SHRUBS,FIRTH,2
3484,0,EVERGREEN SHRUBS,FIRTH,3
3485,0,NON VEGETATED,FIRTH,7
3486,0,DECIDUOUS SHRUBS,FIRTH,2
3487,0,NON VEGETATED,FIRTH,7
3488,0,GRAMINOIDS,FIRTH,5
3489,0,DECIDUOUS SHRUBS,FIRTH,2
3490,0,GRAMINOIDS,FIRTH,5
3491,0,GRAMINOIDS,FIRTH,5
3492,0,DECIDUOUS SHRUBS,FIRTH,2
3493,0,DECIDUOUS SHRUBS,FIRTH,2
3494,0,NON VEGETATED,FIRTH,7
3495,0,EVERGREEN SHRUBS,FIRTH,3
3496,0,NON VEGETATED,FIRTH,7
3497,0,NON VEGETATED,FIRTH,7
3498,0,NON VEGETATED,FIRTH,7
3499,0,NON VEGETATED,FIRTH,7
3500,0,EVERGREEN SHRUBS,FIRTH,3
3501,0,EVERGREEN SHRUBS,FIRTH,3
3502,0,NON VEGETATED,FIRTH,7
3503,0,EVERGREEN SHRUBS,FIRTH,3
3504,0,EVERGREEN SHRUBS,FIRTH,3
3505,0,FORBS,FIRTH,4
3506,0,FORBS,FIRTH,4
3507,0,EVERGREEN SHRUBS,FIRTH,3
3508,0,NON VEGETATED,FIRTH,7
3509,0,EVERGREEN SHRUBS,FIRTH,3
3510,0,DECIDUOUS SHRUBS,FIRTH,2
3511,0,EVERGREEN SHRUBS,FIRTH,3
3512,0,DECIDUOUS SHRUBS,FIRTH,2
3513,0,EVERGREEN SHRUBS,FIRTH,3
3514,0,GRAMINOIDS,FIRTH,5
3515,0,NON VEGETATED,FIRTH,7
3516,0,EVERGREEN SHRUBS,FIRTH,3
3517,0,EVERGREEN SHRUBS,FIRTH,3
3518,0,EVERGREEN SHRUBS,FIRTH,3
3519,0,NON VEGETATED,FIRTH,7
3520,0,EVERGREEN SHRUBS,FIRTH,3
3521,0,NON VEGETATED,FIRTH,7
3522,0,EVERGREEN SHRUBS,FIRTH,3
3523,0,EVERGREEN SHRUBS,FIRTH,3
3524,0,NON VEGETATED,FIRTH,7
3525,0,GRAMINOIDS,FIRTH,5
3526,0,DECIDUOUS SHRUBS,FIRTH,2
3527,0,DECIDUOUS SHRUBS,FIRTH,2
3528,0,DECIDUOUS SHRUBS,FIRTH,2
3529,0,DECIDUOUS SHRUBS,FIRTH,2
3530,0,EVERGREEN SHRUBS,FIRTH,3
3531,0,EVERGREEN SHRUBS,FIRTH,3
3532,0,DECIDUOUS SHRUBS,FIRTH,2
3533,0,NON VEGETATED,FIRTH,7
3534,0,GRAMINOIDS,FIRTH,5
3535,0,GRAMINOIDS,FIRTH,5
3536,0,EVERGREEN SHRUBS,FIRTH,3
3537,0,FORBS,FIRTH,4
3538,0,EVERGREEN SHRUBS,FIRTH,3
3539,0,NON VEGETATED,FIRTH,7
3540,0,DECIDUOUS SHRUBS,FIRTH,2
3541,0,EVERGREEN SHRUBS,FIRTH,3
3542,0,TREES,FIRTH,9
3543,0,GRAMINOIDS,FIRTH,5
3544,0,NON VEGETATED,FIRTH,7
3545,0,DECIDUOUS SHRUBS,FIRTH,2
3546,0,DECIDUOUS SHRUBS,FIRTH,2
3547,0,DECIDUOUS SHRUBS,FIRTH,2
3548,0,TREES,FIRTH,9
3549,0,NON VEGETATED,FIRTH,7
3550,0,NON VEGETATED,FOSSILCREEK,7
3551,0,NON VEGETATED,FOSSILCREEK,7
3552,0,FORBS,FOSSILCREEK,4
3553,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3554,0,GRAMINOIDS,FOSSILCREEK,5
3555,0,FORBS,FOSSILCREEK,4
3556,0,FORBS,FOSSILCREEK,4
3557,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3558,0,LICHENS,FOSSILCREEK,6
3559,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3560,0,FORBS,FOSSILCREEK,4
3561,0,GRAMINOIDS,FOSSILCREEK,5
3562,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3563,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3564,0,GRAMINOIDS,FOSSILCREEK,5
3565,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3566,0,LICHENS,FOSSILCREEK,6
3567,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3568,0,GRAMINOIDS,FOSSILCREEK,5
3569,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3570,0,NON VEGETATED,FOSSILCREEK,7
3571,0,FORBS,FOSSILCREEK,4
3572,0,FORBS,FOSSILCREEK,4
3573,0,FORBS,FOSSILCREEK,4
3574,0,FORBS,FOSSILCREEK,4
3575,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3576,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3577,0,GRAMINOIDS,FOSSILCREEK,5
3578,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3579,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3580,0,GRAMINOIDS,FOSSILCREEK,5
3581,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3582,0,LICHENS,FOSSILCREEK,6
3583,0,BRYOPHYTES,FOSSILCREEK,1
3584,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3585,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3586,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3587,0,GRAMINOIDS,FOSSILCREEK,5
3588,0,LICHENS,FOSSILCREEK,6
3589,0,LICHENS,FOSSILCREEK,6
3590,0,LICHENS,FOSSILCREEK,6
3591,0,NON VEGETATED,FOSSILCREEK,7
3592,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3593,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3594,0,LICHENS,FOSSILCREEK,6
3595,0,GRAMINOIDS,FOSSILCREEK,5
3596,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3597,0,LICHENS,FOSSILCREEK,6
3598,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3599,0,NON VEGETATED,FOSSILCREEK,7
3600,0,LICHENS,FOSSILCREEK,6
3601,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3602,0,BRYOPHYTES,FOSSILCREEK,1
3603,0,GRAMINOIDS,FOSSILCREEK,5
3604,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3605,0,GRAMINOIDS,FOSSILCREEK,5
3606,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3607,0,BRYOPHYTES,FOSSILCREEK,1
3608,0,LICHENS,FOSSILCREEK,6
3609,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3610,0,LICHENS,FOSSILCREEK,6
3611,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3612,0,GRAMINOIDS,FOSSILCREEK,5
3613,0,GRAMINOIDS,FOSSILCREEK,5
3614,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3615,0,FORBS,FOSSILCREEK,4
3616,0,BRYOPHYTES,FOSSILCREEK,1
3617,0,FORBS,FOSSILCREEK,4
3618,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3619,0,FORBS,FOSSILCREEK,4
3620,0,LICHENS,FOSSILCREEK,6
3621,0,FORBS,FOSSILCREEK,4
3622,0,BRYOPHYTES,FOSSILCREEK,1
3623,0,BRYOPHYTES,FOSSILCREEK,1
3624,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3625,0,BRYOPHYTES,FOSSILCREEK,1
3626,0,FORBS,FOSSILCREEK,4
3627,0,FORBS,FOSSILCREEK,4
3628,0,BRYOPHYTES,FOSSILCREEK,1
3629,0,FORBS,FOSSILCREEK,4
3630,0,LICHENS,FOSSILCREEK,6
3631,0,FORBS,FOSSILCREEK,4
3632,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3633,0,GRAMINOIDS,FOSSILCREEK,5
3634,0,GRAMINOIDS,FOSSILCREEK,5
3635,0,GRAMINOIDS,FOSSILCREEK,5
3636,0,FORBS,FOSSILCREEK,4
3637,0,BRYOPHYTES,FOSSILCREEK,1
3638,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3639,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3640,0,GRAMINOIDS,FOSSILCREEK,5
3641,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3642,0,BRYOPHYTES,FOSSILCREEK,1
3643,0,LICHENS,FOSSILCREEK,6
3644,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3645,0,LICHENS,FOSSILCREEK,6
3646,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3647,0,GRAMINOIDS,FOSSILCREEK,5
3648,0,GRAMINOIDS,FOSSILCREEK,5
3649,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3650,0,NON VEGETATED,FOSSILCREEK,7
3651,0,GRAMINOIDS,FOSSILCREEK,5
3652,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3653,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3654,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3655,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3656,0,NON VEGETATED,FOSSILCREEK,7
3657,0,FORBS,FOSSILCREEK,4
3658,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3659,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3660,0,NON VEGETATED,FOSSILCREEK,7
3661,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3662,0,GRAMINOIDS,FOSSILCREEK,5
3663,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3664,0,GRAMINOIDS,FOSSILCREEK,5
3665,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3666,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3667,0,NON VEGETATED,FOSSILCREEK,7
3668,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3669,0,GRAMINOIDS,FOSSILCREEK,5
3670,0,GRAMINOIDS,FOSSILCREEK,5
3671,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3672,0,GRAMINOIDS,FOSSILCREEK,5
3673,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3674,0,GRAMINOIDS,FOSSILCREEK,5
3675,0,GRAMINOIDS,FOSSILCREEK,5
3676,0,LICHENS,FOSSILCREEK,6
3677,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3678,0,FORBS,FOSSILCREEK,4
3679,0,GRAMINOIDS,FOSSILCREEK,5
3680,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3681,0,GRAMINOIDS,FOSSILCREEK,5
3682,0,GRAMINOIDS,FOSSILCREEK,5
3683,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3684,0,GRAMINOIDS,FOSSILCREEK,5
3685,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3686,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3687,0,GRAMINOIDS,FOSSILCREEK,5
3688,0,LICHENS,FOSSILCREEK,6
3689,0,LICHENS,FOSSILCREEK,6
3690,0,BRYOPHYTES,FOSSILCREEK,1
3691,0,LICHENS,FOSSILCREEK,6
3692,0,LICHENS,FOSSILCREEK,6
3693,0,FORBS,FOSSILCREEK,4
3694,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3695,0,BRYOPHYTES,FOSSILCREEK,1
3696,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3697,0,NON VEGETATED,FOSSILCREEK,7
3698,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3699,0,LICHENS,FOSSILCREEK,6
3700,0,LICHENS,FOSSILCREEK,6
3701,0,FORBS,FOSSILCREEK,4
3702,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3703,0,GRAMINOIDS,FOSSILCREEK,5
3704,0,LICHENS,FOSSILCREEK,6
3705,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3706,0,LICHENS,FOSSILCREEK,6
3707,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3708,0,GRAMINOIDS,FOSSILCREEK,5
3709,0,NON VEGETATED,FOSSILCREEK,7
3710,0,DECIDUOUS SHRUBS,FOSSILCREEK,2
3711,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3712,0,LICHENS,FOSSILCREEK,6
3713,0,GRAMINOIDS,FOSSILCREEK,5
3714,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3715,0,EVERGREEN SHRUBS,FOSSILCREEK,3
3716,0,NON VEGETATED,FOSSILCREEK,7
3717,0,NON VEGETATED,FOSSILCREEK,7
3718,0,NON VEGETATED,FOSSILCREEK,7
3719,0,NON VEGETATED,FOSSILCREEK,7
3720,0,EVERGREEN SHRUBS,FRYINGPAN,3
3721,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3722,0,EVERGREEN SHRUBS,FRYINGPAN,3
3723,0,GRAMINOIDS,FRYINGPAN,5
3724,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3725,0,GRAMINOIDS,FRYINGPAN,5
3726,0,LICHENS,FRYINGPAN,6
3727,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3728,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3729,0,GRAMINOIDS,FRYINGPAN,5
3730,0,LICHENS,FRYINGPAN,6
3731,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3732,0,EVERGREEN SHRUBS,FRYINGPAN,3
3733,0,LICHENS,FRYINGPAN,6
3734,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3735,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3736,0,NON VEGETATED,FRYINGPAN,7
3737,0,NON VEGETATED,FRYINGPAN,7
3738,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3739,0,BRYOPHYTES,FRYINGPAN,1
3740,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3741,0,BRYOPHYTES,FRYINGPAN,1
3742,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3743,0,BRYOPHYTES,FRYINGPAN,1
3744,0,BRYOPHYTES,FRYINGPAN,1
3745,0,BRYOPHYTES,FRYINGPAN,1
3746,0,NON VEGETATED,FRYINGPAN,7
3747,0,GRAMINOIDS,FRYINGPAN,5
3748,0,GRAMINOIDS,FRYINGPAN,5
3749,0,NON VEGETATED,FRYINGPAN,7
3750,0,GRAMINOIDS,FRYINGPAN,5
3751,0,GRAMINOIDS,FRYINGPAN,5
3752,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3753,0,GRAMINOIDS,FRYINGPAN,5
3754,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3755,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3756,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3757,0,EVERGREEN SHRUBS,FRYINGPAN,3
3758,0,GRAMINOIDS,FRYINGPAN,5
3759,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3760,0,GRAMINOIDS,FRYINGPAN,5
3761,0,NON VEGETATED,FRYINGPAN,7
3762,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3763,0,BRYOPHYTES,FRYINGPAN,1
3764,0,GRAMINOIDS,FRYINGPAN,5
3765,0,EVERGREEN SHRUBS,FRYINGPAN,3
3766,0,GRAMINOIDS,FRYINGPAN,5
3767,0,EVERGREEN SHRUBS,FRYINGPAN,3
3768,0,BRYOPHYTES,FRYINGPAN,1
3769,0,GRAMINOIDS,FRYINGPAN,5
3770,0,EVERGREEN SHRUBS,FRYINGPAN,3
3771,0,EVERGREEN SHRUBS,FRYINGPAN,3
3772,0,GRAMINOIDS,FRYINGPAN,5
3773,0,EVERGREEN SHRUBS,FRYINGPAN,3
3774,0,EVERGREEN SHRUBS,FRYINGPAN,3
3775,0,EVERGREEN SHRUBS,FRYINGPAN,3
3776,0,DECIDUOUS SHRUBS,FRYINGPAN,2
3777,0,EVERGREEN SHRUBS,FRYINGPAN,3
3778,0,EVERGREEN SHRUBS,FRYINGPAN,3
3779,0,EVERGREEN SHRUBS,FRYINGPAN,3
3780,0,FORBS,FRYINGPAN,4
3781,0,FORBS,FRYINGPAN,4
3782,0,GRAMINOIDS,FRYINGPAN,5
3783,0,BRYOPHYTES,FRYINGPAN,1
3784,0,LICHENS,FRYINGPAN,6
3785,0,EVERGREEN SHRUBS,FRYINGPAN,3
