site_code,quadrat_num,species_code,cover_percent,PFT_fine,PFT_coarse,site_date,measurement_scale
GRANITE,40m,PEDIC,0.5,FORBS,FORBS,7/26/2018,0.25
GRANITE,40m,POA,1,GRASSES,GRAMINOIDS,7/26/2018,0.25
GRANITE,40m,EQUIS,0.5,HORSETAILS,FORBS,7/26/2018,0.25
GRANITE,40m,FLACUC,0.01,LICHENS,LICHENS,7/26/2018,0.25
GRANITE,40m,CAREX,19,SEDGES,GRAMINOIDS,7/26/2018,0.25
GRANITE,40m,SHRUB TOTAL,30,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,40m,LICHEN TOTAL,0.01,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,40m,GRAMINOID TOTAL,20,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,40m,FORB TOTAL,5,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,50m,MOSS,3,BRYOPHYTES,BRYOPHYTES,7/26/2018,0.25
GRANITE,50m,VACULI,8,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,50m,SALRET,20,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,50m,POLVIV,0.01,FORBS,FORBS,7/26/2018,0.25
GRANITE,50m,EQUIS,1,HORSETAILS,FORBS,7/26/2018,0.25
GRANITE,50m,LITTER,10,LITTER,LITTER,7/26/2018,0.25
GRANITE,50m,ROCK,1,ROCKS,ROCKS,7/26/2018,0.25
GRANITE,50m,CAREX,55,SEDGES,GRAMINOIDS,7/26/2018,0.25
GRANITE,50m,SHRUB TOTAL,28,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,50m,GRAMINOID TOTAL,56,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,60m,MOSS,25,BRYOPHYTES,BRYOPHYTES,7/26/2018,0.25
GRANITE,60m,SALPUL,2,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,60m,SALRET,8,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,60m,EMPNIG,4,EVERGREEN SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,60m,DRYAS,24,EVERGREEN SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,60m,LEDDEC,2,EVERGREEN SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,60m,PEDIC,5,FORBS,FORBS,7/26/2018,0.25
GRANITE,60m,POA,0.01,GRASSES,GRAMINOIDS,7/26/2018,0.25
GRANITE,60m,CLADO,0.01,LICHENS,LICHENS,7/26/2018,0.25
GRANITE,60m,LITTER,10,LITTER,LITTER,7/26/2018,0.25
GRANITE,60m,CAREX,20,SEDGES,GRAMINOIDS,7/26/2018,0.25
GRANITE,60m,SHRUB TOTAL,40,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,60m,LICHEN TOTAL,0.01,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,60m,GRAMINOID TOTAL,20,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,60m,FORB TOTAL,5,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,70m,VACULI,0.01,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,70m,SALRET,2,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,70m,DRYOCT,31,EVERGREEN SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,70m,ANEPAR,0.01,FORBS,FORBS,7/26/2018,0.25
GRANITE,70m,SAUANG,2,FORBS,FORBS,7/26/2018,0.25
GRANITE,70m,ASTRA,1,FORBS,FORBS,7/26/2018,0.25
GRANITE,70m,FORB,1,FORBS,FORBS,7/26/2018,0.25
GRANITE,70m,FESALT,43,GRASSES,GRAMINOIDS,7/26/2018,0.25
GRANITE,70m,CAREX,20,SEDGES,GRAMINOIDS,7/26/2018,0.25
GRANITE,70m,GRAMINOID TOTAL,63,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,70m,FORB TOTAL,4,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,80m,MOSS,35,BRYOPHYTES,BRYOPHYTES,7/26/2018,0.25
GRANITE,80m,BETNAN,33,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,80m,VACULI,11,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,80m,EMPNIG,11,EVERGREEN SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,80m,ARNALP,5,FORBS,FORBS,7/26/2018,0.25
GRANITE,80m,LITTER,0.01,LITTER,LITTER,7/26/2018,0.25
GRANITE,80m,CAREX,5,SEDGES,GRAMINOIDS,7/26/2018,0.25
GRANITE,80m,SHRUB TOTAL,55,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,80m,LICHEN TOTAL,0,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,80m,GRAMINOID TOTAL,5,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,80m,FORB TOTAL,5,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,90m,BARE,15,BARE GROUND,BARE GROUND,7/26/2018,0.25
GRANITE,90m,MOSS,20,BRYOPHYTES,BRYOPHYTES,7/26/2018,0.25
GRANITE,90m,SALRET,6,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,90m,SALFUS,4,DECIDUOUS SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,90m,EMPNIG,8,EVERGREEN SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,90m,DRYOCT,16,EVERGREEN SHRUBS,SHRUBS,7/26/2018,0.25
GRANITE,90m,ARTEM,2,FORBS,FORBS,7/26/2018,0.25
GRANITE,90m,PEDIC,1,FORBS,FORBS,7/26/2018,0.25
GRANITE,90m,ACODEL,1,FORBS,FORBS,7/26/2018,0.25
GRANITE,90m,FORB,1,FORBS,FORBS,7/26/2018,0.25
GRANITE,90m,FESALT,10,GRASSES,GRAMINOIDS,7/26/2018,0.25
GRANITE,90m,LITTER,4,LITTER,LITTER,7/26/2018,0.25
GRANITE,90m,CAREX,12,SEDGES,GRAMINOIDS,7/26/2018,0.25
GRANITE,90m,SHRUB TOTAL,34,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,90m,GRAMINOID TOTAL,22,TOTAL,TOTAL,7/26/2018,0.25
GRANITE,90m,FORB TOTAL,5,TOTAL,TOTAL,7/26/2018,0.25
GULCH,0m,SALRET,8,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,0m,VACULI,2,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,0m,ASTALP,16,FORBS,FORBS,7/24/2018,0.25
GULCH,0m,FORB,6,FORBS,FORBS,7/24/2018,0.25
GULCH,0m,PEDIC,16,FORBS,FORBS,7/24/2018,0.25
GULCH,0m,POLVIV,6,FORBS,FORBS,7/24/2018,0.25
GULCH,0m,POA,12,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,0m,HORSETAIL,6,HORSETAILS,FORBS,7/24/2018,0.25
GULCH,0m,CAREX,28,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,0m,SHRUB TOTAL,10,TOTAL,TOTAL,7/24/2018,0.25
GULCH,0m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,0m,GRAMINOID TOTAL,40,TOTAL,TOTAL,7/24/2018,0.25
GULCH,0m,FORB TOTAL,50,TOTAL,TOTAL,7/24/2018,0.25
GULCH,10m,SALPUL,1,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,10m,DRYOCT,0.01,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,10m,ASTALP,65,FORBS,FORBS,7/24/2018,0.25
GULCH,10m,PEDIC,0.01,FORBS,FORBS,7/24/2018,0.25
GULCH,10m,ANEPAR,1,FORBS,FORBS,7/24/2018,0.25
GULCH,10m,FESALT,6,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,10m,EQUISETUM,10,HORSETAILS,FORBS,7/24/2018,0.25
GULCH,10m,CAREX,17,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,10m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,10m,GRAMINOID TOTAL,23,TOTAL,TOTAL,7/24/2018,0.25
GULCH,10m,FORB TOTAL,66,TOTAL,TOTAL,7/24/2018,0.25
GULCH,20m,MOSS,10,BRYOPHYTES,BRYOPHYTES,7/24/2018,0.25
GULCH,20m,DRYAS,40,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,20m,HORSETAIL,20,HORSETAILS,FORBS,7/24/2018,0.25
GULCH,20m,LITTER,25,LITTER,LITTER,7/24/2018,0.25
GULCH,20m,CAREX,5,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,20m,SHRUB TOTAL,40,TOTAL,TOTAL,7/24/2018,0.25
GULCH,20m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,20m,GRAMINOID TOTAL,5,TOTAL,TOTAL,7/24/2018,0.25
GULCH,20m,FORB TOTAL,20,TOTAL,TOTAL,7/24/2018,0.25
GULCH,30m,SALRET,8,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,30m,VACULI,21,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,30m,DRYOCT,22,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,30m,POA,5,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,30m,EQUISETUM,2,HORSETAILS,FORBS,7/24/2018,0.25
GULCH,30m,CETCUC,0.01,LICHENS,LICHENS,7/24/2018,0.25
GULCH,30m,LITTER,7,LITTER,LITTER,7/24/2018,0.25
GULCH,30m,CAREX,35,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,30m,SHRUB TOTAL,51,TOTAL,TOTAL,7/24/2018,0.25
GULCH,30m,LICHEN TOTAL,0.01,TOTAL,TOTAL,7/24/2018,0.25
GULCH,30m,GRAMINOID TOTAL,40,TOTAL,TOTAL,7/24/2018,0.25
GULCH,30m,FORB TOTAL,2,TOTAL,TOTAL,7/24/2018,0.25
GULCH,40m,VACULI,9,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,40m,BETNAN,63,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,40m,DRYAS,18,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,40m,FORB,0.01,FORBS,FORBS,7/24/2018,0.25
GULCH,40m,FESALT,9,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,40m,CAREX,1,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,40m,SHRUB TOTAL,90,TOTAL,TOTAL,7/24/2018,0.25
GULCH,40m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,40m,GRAMINOID TOTAL,10,TOTAL,TOTAL,7/24/2018,0.25
GULCH,40m,FORB TOTAL,0.01,TOTAL,TOTAL,7/24/2018,0.25
GULCH,50m,VACULI,15,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,50m,DRYOCT,54,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,50m,ANEMO,0.01,FORBS,FORBS,7/24/2018,0.25
GULCH,50m,SAUANG,6,FORBS,FORBS,7/24/2018,0.25
GULCH,50m,FESALT,5,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,50m,EQUISETUM,1,HORSETAILS,FORBS,7/24/2018,0.25
GULCH,50m,LITTER,4,LITTER,LITTER,7/24/2018,0.25
GULCH,50m,CAREX,15,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,50m,SHRUB TOTAL,69,TOTAL,TOTAL,7/24/2018,0.25
GULCH,50m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,50m,GRAMINOID TOTAL,20,TOTAL,TOTAL,7/24/2018,0.25
GULCH,50m,FORB TOTAL,7,TOTAL,TOTAL,7/24/2018,0.25
GULCH,60m,MOSS,5,BRYOPHYTES,BRYOPHYTES,7/24/2018,0.25
GULCH,60m,VACULI,17,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,60m,BETNAN,0.01,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,60m,DRYAS,8.5,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,60m,VACVIT,34,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,60m,LEDPAL,25.5,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,60m,ANEMO,0.01,FORBS,FORBS,7/24/2018,0.25
GULCH,60m,POA,0.5,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,60m,HORSETAIL,0.01,HORSETAILS,FORBS,7/24/2018,0.25
GULCH,60m,LITTER,5,LITTER,LITTER,7/24/2018,0.25
GULCH,60m,CAREX,4.5,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,60m,SHRUB TOTAL,85,TOTAL,TOTAL,7/24/2018,0.25
GULCH,60m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,60m,GRAMINOID TOTAL,5,TOTAL,TOTAL,7/24/2018,0.25
GULCH,60m,FORB TOTAL,0.01,TOTAL,TOTAL,7/24/2018,0.25
GULCH,70m,BETNAN,73,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,70m,SALIX,5,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,70m,VACULI,12,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,70m,FESALT,3,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,70m,POA,7,GRASSES,GRAMINOIDS,7/24/2018,0.25
GULCH,70m,GRAMINOID TOTAL,9,TOTAL,TOTAL,7/24/2018,0.25
GULCH,80m,MOSS,10,BRYOPHYTES,BRYOPHYTES,7/24/2018,0.25
GULCH,80m,SALRET,3.25,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,80m,ARCRUB,3.25,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,80m,DRYAS,58.5,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,80m,FORB,0.01,FORBS,FORBS,7/24/2018,0.25
GULCH,80m,PEDIC,6,FORBS,FORBS,7/24/2018,0.25
GULCH,80m,POLVIV,0.01,FORBS,FORBS,7/24/2018,0.25
GULCH,80m,SAUANG,1,FORBS,FORBS,7/24/2018,0.25
GULCH,80m,HORSETAIL,3,HORSETAILS,FORBS,7/24/2018,0.25
GULCH,80m,LITTER,10,LITTER,LITTER,7/24/2018,0.25
GULCH,80m,CAREX,5,SEDGES,GRAMINOIDS,7/24/2018,0.25
GULCH,80m,SHRUB TOTAL,65,TOTAL,TOTAL,7/24/2018,0.25
GULCH,80m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,80m,GRAMINOID TOTAL,5,TOTAL,TOTAL,7/24/2018,0.25
GULCH,80m,FORB TOTAL,10,TOTAL,TOTAL,7/24/2018,0.25
GULCH,90m,MOSS,4,BRYOPHYTES,BRYOPHYTES,7/24/2018,0.25
GULCH,90m,BETNAN,25,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,90m,SALRET,8,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,90m,VACULI,7,DECIDUOUS SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,90m,DRYOCT,40,EVERGREEN SHRUBS,SHRUBS,7/24/2018,0.25
GULCH,90m,ASTALP,10,FORBS,FORBS,7/24/2018,0.25
GULCH,90m,FORB,0.01,FORBS,FORBS,7/24/2018,0.25
GULCH,90m,GRAM,5,GRAMINOIDS,GRAMINOIDS,7/24/2018,0.25
GULCH,90m,LITTER,1,LITTER,LITTER,7/24/2018,0.25
GULCH,90m,SHRUB TOTAL,80,TOTAL,TOTAL,7/24/2018,0.25
GULCH,90m,LICHEN TOTAL,0,TOTAL,TOTAL,7/24/2018,0.25
GULCH,90m,FORB TOTAL,10,TOTAL,TOTAL,7/24/2018,0.25
HARTMTN,0m,MOSS,30,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,0m,SALIX,7,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,0m,VACULI,5,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,0m,LEDPAL,4,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,0m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,0m,EMPNIG,6,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,0m,CLARAN,6,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,0m,FLACUC,2,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,0m,LITTER,10,LITTER,LITTER,7/30/2018,0.25
HARTMTN,0m,CARBIG,10,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,0m,ERIVAG,10,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,0m,SHRUB TOTAL,27,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,0m,LICHEN TOTAL,8,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,0m,GRAMINOID TOTAL,20,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,10m,MOSS,32,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,10m,VACULI,6,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,10m,BETNAN,6,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,10m,SALIX,3,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,10m,EMPNIG,7,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,10m,VACVIT,6,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,10m,LEDPAL,7,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,10m,FLACUC,3,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,10m,DACARC,1,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,10m,LITTER,15,LITTER,LITTER,7/30/2018,0.25
HARTMTN,10m,CARBIG,7,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,10m,ERIVAG,7,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,10m,SHRUB TOTAL,35,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,10m,LICHEN TOTAL,4,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,10m,GRAMINOID TOTAL,14,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,20m,MOSS,12,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,20m,BETNAN,8,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,20m,LEDPAL,7,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,20m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,20m,EMPNIG,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,20m,CLARAN,16,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,20m,FLACUC,16,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,20m,DACARC,1,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,20m,LITTER,15,LITTER,LITTER,7/30/2018,0.25
HARTMTN,20m,CARBIG,15,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,20m,SHRUB TOTAL,25,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,20m,LICHEN TOTAL,33,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,20m,GRAMINOID TOTAL,15,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,30m,MOSS,10,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,30m,VACULI,8,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,30m,BETNAN,5,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,30m,EMPNIG,7,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,30m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,30m,LEDPAL,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,30m,FLACUC,16,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,30m,CLARAN,16,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,30m,CLAMIT,3,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,30m,LITTER,15,LITTER,LITTER,7/30/2018,0.25
HARTMTN,30m,CARBIG,10,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,30m,SHRUB TOTAL,30,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,30m,LICHEN TOTAL,35,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,30m,GRAMINOID TOTAL,10,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,40m,MOSS,14,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,40m,VACULI,7,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,40m,LEDPAL,7,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,40m,VACVIT,6,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,40m,EMPNIG,2,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,40m,CLARAN,13,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,40m,FLACUC,14,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,40m,DACARC,3,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,40m,LITTER,20,LITTER,LITTER,7/30/2018,0.25
HARTMTN,40m,CARBIG,7,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,40m,ERIVAG,7,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,40m,SHRUB TOTAL,22,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,40m,LICHEN TOTAL,30,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,40m,GRAMINOID TOTAL,14,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,50m,BARE,2,BARE GROUND,BARE GROUND,7/30/2018,0.25
HARTMTN,50m,MOSS,25,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,50m,VACULI,3,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,50m,BETNAN,4,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,50m,SALIX,4,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,50m,VACVIT,6,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,50m,LEDPAL,7,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,50m,FLACUC,13,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,50m,CLARAN,2,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,50m,CLAMIT,2,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,50m,LITTER,15,LITTER,LITTER,7/30/2018,0.25
HARTMTN,50m,CARBIG,16,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,50m,SHRUB TOTAL,24,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,50m,LICHEN TOTAL,17,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,50m,GRAMINOID TOTAL,16,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,60m,MOSS,2,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,60m,VACULI,6,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,60m,BETNAN,2,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,60m,LEDPAL,6,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,60m,VACVIT,6,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,60m,EMPNIG,6,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,60m,CLARAN,10,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,60m,FLACUC,42,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,60m,DACARC,2,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,60m,LITTER,10,LITTER,LITTER,7/30/2018,0.25
HARTMTN,60m,CARBIG,6,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,60m,ERIVAG,2,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,60m,SHRUB TOTAL,26,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,60m,LICHEN TOTAL,54,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,60m,GRAMINOID TOTAL,8,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,70m,MOSS,35,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,70m,VACULI,10,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,70m,BETNAN,5,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,70m,EMPNIG,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,70m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,70m,LEDPAL,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,70m,FLACUC,4,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,70m,LITTER,15,LITTER,LITTER,7/30/2018,0.25
HARTMTN,70m,CARBIG,16,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,70m,SHRUB TOTAL,30,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,70m,LICHEN TOTAL,4,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,70m,GRAMINOID TOTAL,16,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,80m,BARE,3,BARE GROUND,BARE GROUND,7/30/2018,0.25
HARTMTN,80m,MOSS,29,BRYOPHYTES,BRYOPHYTES,7/30/2018,0.25
HARTMTN,80m,SALIX,5,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,80m,BETNAN,6,DECIDUOUS SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,80m,LEDPAL,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,80m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,80m,EMPNIG,7,EVERGREEN SHRUBS,SHRUBS,7/30/2018,0.25
HARTMTN,80m,FLACUC,25,LICHENS,LICHENS,7/30/2018,0.25
HARTMTN,80m,LITTER,10,LITTER,LITTER,7/30/2018,0.25
HARTMTN,80m,CARBIG,10,SEDGES,GRAMINOIDS,7/30/2018,0.25
HARTMTN,80m,SHRUB TOTAL,28,TOTAL,TOTAL,7/30/2018,0.25
HARTMTN,80m,LICHEN TOTAL,25,TOTAL,TOTAL,7/30/2018,0.25
